"infant_mortality","flu_activity","dengue_activity","year","country"
40.2,239,0.028,2008,Bolivia
40.2,296,0.028,2008,Bolivia
40.2,316,0.028,2008,Bolivia
40.2,306,0.028,2008,Bolivia
40.2,293,0.028,2008,Bolivia
40.2,252,0.028,2008,Bolivia
40.2,247,0.028,2008,Bolivia
40.2,249,0.028,2008,Bolivia
40.2,224,0.028,2008,Bolivia
40.2,187,0.028,2008,Bolivia
40.2,179,0.028,2008,Bolivia
40.2,412,0.028,2008,Bolivia
40.2,383,0.028,2008,Bolivia
40.2,341,0.028,2008,Bolivia
40.2,340,0.028,2008,Bolivia
40.2,299,0.028,2008,Bolivia
40.2,236,0.028,2008,Bolivia
40.2,207,0.028,2008,Bolivia
40.2,213,0.028,2008,Bolivia
40.2,225,0.028,2008,Bolivia
40.2,248,0.028,2008,Bolivia
40.2,300,0.028,2008,Bolivia
40.2,322,0.028,2008,Bolivia
40.2,309,0.028,2008,Bolivia
40.2,291,0.028,2008,Bolivia
40.2,271,0.028,2008,Bolivia
40.2,290,0.028,2008,Bolivia
40.2,490,0.028,2008,Bolivia
40.2,375,0.028,2008,Bolivia
40.2,370,0.028,2008,Bolivia
40.2,365,0.028,2008,Bolivia
40.2,349,0.028,2008,Bolivia
40.2,430,0.028,2008,Bolivia
40.2,396,0.028,2008,Bolivia
40.2,376,0.028,2008,Bolivia
40.2,409,0.028,2008,Bolivia
40.2,429,0.028,2008,Bolivia
40.2,406,0.028,2008,Bolivia
40.2,387,0.028,2008,Bolivia
40.2,321,0.028,2008,Bolivia
40.2,370,0.028,2008,Bolivia
40.2,360,0.028,2008,Bolivia
40.2,311,0.028,2008,Bolivia
40.2,359,0.028,2008,Bolivia
40.2,232,0.028,2008,Bolivia
40.2,392,0.027,2008,Bolivia
40.2,324,0.027,2008,Bolivia
40.2,347,0.027,2008,Bolivia
40.2,331,0.027,2008,Bolivia
40.2,324,0.027,2008,Bolivia
40.2,300,0.027,2008,Bolivia
40.2,298,0.027,2008,Bolivia
40.2,239,0.027,2008,Bolivia
40.2,296,0.027,2008,Bolivia
40.2,316,0.027,2008,Bolivia
40.2,306,0.027,2008,Bolivia
40.2,293,0.027,2008,Bolivia
40.2,252,0.027,2008,Bolivia
40.2,247,0.027,2008,Bolivia
40.2,249,0.027,2008,Bolivia
40.2,224,0.027,2008,Bolivia
40.2,187,0.027,2008,Bolivia
40.2,179,0.027,2008,Bolivia
40.2,412,0.027,2008,Bolivia
40.2,383,0.027,2008,Bolivia
40.2,341,0.027,2008,Bolivia
40.2,340,0.027,2008,Bolivia
40.2,299,0.027,2008,Bolivia
40.2,236,0.027,2008,Bolivia
40.2,207,0.027,2008,Bolivia
40.2,213,0.027,2008,Bolivia
40.2,225,0.027,2008,Bolivia
40.2,248,0.027,2008,Bolivia
40.2,300,0.027,2008,Bolivia
40.2,322,0.027,2008,Bolivia
40.2,309,0.027,2008,Bolivia
40.2,291,0.027,2008,Bolivia
40.2,271,0.027,2008,Bolivia
40.2,290,0.027,2008,Bolivia
40.2,490,0.027,2008,Bolivia
40.2,375,0.027,2008,Bolivia
40.2,370,0.027,2008,Bolivia
40.2,365,0.027,2008,Bolivia
40.2,349,0.027,2008,Bolivia
40.2,430,0.027,2008,Bolivia
40.2,396,0.027,2008,Bolivia
40.2,376,0.027,2008,Bolivia
40.2,409,0.027,2008,Bolivia
40.2,429,0.027,2008,Bolivia
40.2,406,0.027,2008,Bolivia
40.2,387,0.027,2008,Bolivia
40.2,321,0.027,2008,Bolivia
40.2,370,0.027,2008,Bolivia
40.2,360,0.027,2008,Bolivia
40.2,311,0.027,2008,Bolivia
40.2,359,0.027,2008,Bolivia
40.2,232,0.027,2008,Bolivia
40.2,392,0.031,2008,Bolivia
40.2,324,0.031,2008,Bolivia
40.2,347,0.031,2008,Bolivia
40.2,331,0.031,2008,Bolivia
40.2,324,0.031,2008,Bolivia
40.2,300,0.031,2008,Bolivia
40.2,298,0.031,2008,Bolivia
40.2,239,0.031,2008,Bolivia
40.2,296,0.031,2008,Bolivia
40.2,316,0.031,2008,Bolivia
40.2,306,0.031,2008,Bolivia
40.2,293,0.031,2008,Bolivia
40.2,252,0.031,2008,Bolivia
40.2,247,0.031,2008,Bolivia
40.2,249,0.031,2008,Bolivia
40.2,224,0.031,2008,Bolivia
40.2,187,0.031,2008,Bolivia
40.2,179,0.031,2008,Bolivia
40.2,412,0.031,2008,Bolivia
40.2,383,0.031,2008,Bolivia
40.2,341,0.031,2008,Bolivia
40.2,340,0.031,2008,Bolivia
40.2,299,0.031,2008,Bolivia
40.2,236,0.031,2008,Bolivia
40.2,207,0.031,2008,Bolivia
40.2,213,0.031,2008,Bolivia
40.2,225,0.031,2008,Bolivia
40.2,248,0.031,2008,Bolivia
40.2,300,0.031,2008,Bolivia
40.2,322,0.031,2008,Bolivia
40.2,309,0.031,2008,Bolivia
40.2,291,0.031,2008,Bolivia
40.2,271,0.031,2008,Bolivia
40.2,290,0.031,2008,Bolivia
40.2,490,0.031,2008,Bolivia
40.2,375,0.031,2008,Bolivia
40.2,370,0.031,2008,Bolivia
40.2,365,0.031,2008,Bolivia
40.2,349,0.031,2008,Bolivia
40.2,430,0.031,2008,Bolivia
40.2,396,0.031,2008,Bolivia
40.2,376,0.031,2008,Bolivia
40.2,409,0.031,2008,Bolivia
40.2,429,0.031,2008,Bolivia
40.2,406,0.031,2008,Bolivia
40.2,387,0.031,2008,Bolivia
40.2,321,0.031,2008,Bolivia
40.2,370,0.031,2008,Bolivia
40.2,360,0.031,2008,Bolivia
40.2,311,0.031,2008,Bolivia
40.2,359,0.031,2008,Bolivia
40.2,232,0.031,2008,Bolivia
40.2,392,0.054,2008,Bolivia
40.2,324,0.054,2008,Bolivia
40.2,347,0.054,2008,Bolivia
40.2,331,0.054,2008,Bolivia
40.2,324,0.054,2008,Bolivia
40.2,300,0.054,2008,Bolivia
40.2,298,0.054,2008,Bolivia
40.2,239,0.054,2008,Bolivia
40.2,296,0.054,2008,Bolivia
40.2,316,0.054,2008,Bolivia
40.2,306,0.054,2008,Bolivia
40.2,293,0.054,2008,Bolivia
40.2,252,0.054,2008,Bolivia
40.2,247,0.054,2008,Bolivia
40.2,249,0.054,2008,Bolivia
40.2,224,0.054,2008,Bolivia
40.2,187,0.054,2008,Bolivia
40.2,179,0.054,2008,Bolivia
40.2,412,0.054,2008,Bolivia
40.2,383,0.054,2008,Bolivia
40.2,341,0.054,2008,Bolivia
40.2,340,0.054,2008,Bolivia
40.2,299,0.054,2008,Bolivia
40.2,236,0.054,2008,Bolivia
40.2,207,0.054,2008,Bolivia
40.2,213,0.054,2008,Bolivia
40.2,225,0.054,2008,Bolivia
40.2,248,0.054,2008,Bolivia
40.2,300,0.054,2008,Bolivia
40.2,322,0.054,2008,Bolivia
40.2,309,0.054,2008,Bolivia
40.2,291,0.054,2008,Bolivia
40.2,271,0.054,2008,Bolivia
40.2,290,0.054,2008,Bolivia
40.2,490,0.054,2008,Bolivia
40.2,375,0.054,2008,Bolivia
40.2,370,0.054,2008,Bolivia
40.2,365,0.054,2008,Bolivia
40.2,349,0.054,2008,Bolivia
40.2,430,0.054,2008,Bolivia
40.2,396,0.054,2008,Bolivia
40.2,376,0.054,2008,Bolivia
40.2,409,0.054,2008,Bolivia
40.2,429,0.054,2008,Bolivia
40.2,406,0.054,2008,Bolivia
40.2,387,0.054,2008,Bolivia
40.2,321,0.054,2008,Bolivia
40.2,370,0.054,2008,Bolivia
40.2,360,0.054,2008,Bolivia
40.2,311,0.054,2008,Bolivia
40.2,359,0.054,2008,Bolivia
40.2,232,0.054,2008,Bolivia
40.2,392,0.046,2008,Bolivia
40.2,324,0.046,2008,Bolivia
40.2,347,0.046,2008,Bolivia
40.2,331,0.046,2008,Bolivia
40.2,324,0.046,2008,Bolivia
40.2,300,0.046,2008,Bolivia
40.2,298,0.046,2008,Bolivia
40.2,239,0.046,2008,Bolivia
40.2,296,0.046,2008,Bolivia
40.2,316,0.046,2008,Bolivia
40.2,306,0.046,2008,Bolivia
40.2,293,0.046,2008,Bolivia
40.2,252,0.046,2008,Bolivia
40.2,247,0.046,2008,Bolivia
40.2,249,0.046,2008,Bolivia
40.2,224,0.046,2008,Bolivia
40.2,187,0.046,2008,Bolivia
40.2,179,0.046,2008,Bolivia
40.2,412,0.046,2008,Bolivia
40.2,383,0.046,2008,Bolivia
40.2,341,0.046,2008,Bolivia
40.2,340,0.046,2008,Bolivia
40.2,299,0.046,2008,Bolivia
40.2,236,0.046,2008,Bolivia
40.2,207,0.046,2008,Bolivia
40.2,213,0.046,2008,Bolivia
40.2,225,0.046,2008,Bolivia
40.2,248,0.046,2008,Bolivia
40.2,300,0.046,2008,Bolivia
40.2,322,0.046,2008,Bolivia
40.2,309,0.046,2008,Bolivia
40.2,291,0.046,2008,Bolivia
40.2,271,0.046,2008,Bolivia
40.2,290,0.046,2008,Bolivia
40.2,490,0.046,2008,Bolivia
40.2,375,0.046,2008,Bolivia
40.2,370,0.046,2008,Bolivia
40.2,365,0.046,2008,Bolivia
40.2,349,0.046,2008,Bolivia
40.2,430,0.046,2008,Bolivia
40.2,396,0.046,2008,Bolivia
40.2,376,0.046,2008,Bolivia
40.2,409,0.046,2008,Bolivia
40.2,429,0.046,2008,Bolivia
40.2,406,0.046,2008,Bolivia
40.2,387,0.046,2008,Bolivia
40.2,321,0.046,2008,Bolivia
40.2,370,0.046,2008,Bolivia
40.2,360,0.046,2008,Bolivia
40.2,311,0.046,2008,Bolivia
40.2,359,0.046,2008,Bolivia
40.2,232,0.046,2008,Bolivia
40.2,392,0.059,2008,Bolivia
40.2,324,0.059,2008,Bolivia
40.2,347,0.059,2008,Bolivia
40.2,331,0.059,2008,Bolivia
40.2,324,0.059,2008,Bolivia
40.2,300,0.059,2008,Bolivia
40.2,298,0.059,2008,Bolivia
40.2,239,0.059,2008,Bolivia
40.2,296,0.059,2008,Bolivia
40.2,316,0.059,2008,Bolivia
40.2,306,0.059,2008,Bolivia
40.2,293,0.059,2008,Bolivia
40.2,252,0.059,2008,Bolivia
40.2,247,0.059,2008,Bolivia
40.2,249,0.059,2008,Bolivia
40.2,224,0.059,2008,Bolivia
40.2,187,0.059,2008,Bolivia
40.2,179,0.059,2008,Bolivia
40.2,412,0.059,2008,Bolivia
40.2,383,0.059,2008,Bolivia
40.2,341,0.059,2008,Bolivia
40.2,340,0.059,2008,Bolivia
40.2,299,0.059,2008,Bolivia
40.2,236,0.059,2008,Bolivia
40.2,207,0.059,2008,Bolivia
40.2,213,0.059,2008,Bolivia
40.2,225,0.059,2008,Bolivia
40.2,248,0.059,2008,Bolivia
40.2,300,0.059,2008,Bolivia
40.2,322,0.059,2008,Bolivia
40.2,309,0.059,2008,Bolivia
40.2,291,0.059,2008,Bolivia
40.2,271,0.059,2008,Bolivia
40.2,290,0.059,2008,Bolivia
40.2,490,0.059,2008,Bolivia
40.2,375,0.059,2008,Bolivia
40.2,370,0.059,2008,Bolivia
40.2,365,0.059,2008,Bolivia
40.2,349,0.059,2008,Bolivia
40.2,430,0.059,2008,Bolivia
40.2,396,0.059,2008,Bolivia
40.2,376,0.059,2008,Bolivia
40.2,409,0.059,2008,Bolivia
40.2,429,0.059,2008,Bolivia
40.2,406,0.059,2008,Bolivia
40.2,387,0.059,2008,Bolivia
40.2,321,0.059,2008,Bolivia
40.2,370,0.059,2008,Bolivia
40.2,360,0.059,2008,Bolivia
40.2,311,0.059,2008,Bolivia
40.2,359,0.059,2008,Bolivia
40.2,232,0.059,2008,Bolivia
40.2,392,0.044,2008,Bolivia
40.2,324,0.044,2008,Bolivia
40.2,347,0.044,2008,Bolivia
40.2,331,0.044,2008,Bolivia
40.2,324,0.044,2008,Bolivia
40.2,300,0.044,2008,Bolivia
40.2,298,0.044,2008,Bolivia
40.2,239,0.044,2008,Bolivia
40.2,296,0.044,2008,Bolivia
40.2,316,0.044,2008,Bolivia
40.2,306,0.044,2008,Bolivia
40.2,293,0.044,2008,Bolivia
40.2,252,0.044,2008,Bolivia
40.2,247,0.044,2008,Bolivia
40.2,249,0.044,2008,Bolivia
40.2,224,0.044,2008,Bolivia
40.2,187,0.044,2008,Bolivia
40.2,179,0.044,2008,Bolivia
40.2,412,0.044,2008,Bolivia
40.2,383,0.044,2008,Bolivia
40.2,341,0.044,2008,Bolivia
40.2,340,0.044,2008,Bolivia
40.2,299,0.044,2008,Bolivia
40.2,236,0.044,2008,Bolivia
40.2,207,0.044,2008,Bolivia
40.2,213,0.044,2008,Bolivia
40.2,225,0.044,2008,Bolivia
40.2,248,0.044,2008,Bolivia
40.2,300,0.044,2008,Bolivia
40.2,322,0.044,2008,Bolivia
40.2,309,0.044,2008,Bolivia
40.2,291,0.044,2008,Bolivia
40.2,271,0.044,2008,Bolivia
40.2,290,0.044,2008,Bolivia
40.2,490,0.044,2008,Bolivia
40.2,375,0.044,2008,Bolivia
40.2,370,0.044,2008,Bolivia
40.2,365,0.044,2008,Bolivia
40.2,349,0.044,2008,Bolivia
40.2,430,0.044,2008,Bolivia
40.2,396,0.044,2008,Bolivia
40.2,376,0.044,2008,Bolivia
40.2,409,0.044,2008,Bolivia
40.2,429,0.044,2008,Bolivia
40.2,406,0.044,2008,Bolivia
40.2,387,0.044,2008,Bolivia
40.2,321,0.044,2008,Bolivia
40.2,370,0.044,2008,Bolivia
40.2,360,0.044,2008,Bolivia
40.2,311,0.044,2008,Bolivia
40.2,359,0.044,2008,Bolivia
40.2,232,0.044,2008,Bolivia
40.2,392,0.064,2008,Bolivia
40.2,324,0.064,2008,Bolivia
40.2,347,0.064,2008,Bolivia
40.2,331,0.064,2008,Bolivia
40.2,324,0.064,2008,Bolivia
40.2,300,0.064,2008,Bolivia
40.2,298,0.064,2008,Bolivia
40.2,239,0.064,2008,Bolivia
40.2,296,0.064,2008,Bolivia
40.2,316,0.064,2008,Bolivia
40.2,306,0.064,2008,Bolivia
40.2,293,0.064,2008,Bolivia
40.2,252,0.064,2008,Bolivia
40.2,247,0.064,2008,Bolivia
40.2,249,0.064,2008,Bolivia
40.2,224,0.064,2008,Bolivia
40.2,187,0.064,2008,Bolivia
40.2,179,0.064,2008,Bolivia
40.2,412,0.064,2008,Bolivia
40.2,383,0.064,2008,Bolivia
40.2,341,0.064,2008,Bolivia
40.2,340,0.064,2008,Bolivia
40.2,299,0.064,2008,Bolivia
40.2,236,0.064,2008,Bolivia
40.2,207,0.064,2008,Bolivia
40.2,213,0.064,2008,Bolivia
40.2,225,0.064,2008,Bolivia
40.2,248,0.064,2008,Bolivia
40.2,300,0.064,2008,Bolivia
40.2,322,0.064,2008,Bolivia
40.2,309,0.064,2008,Bolivia
40.2,291,0.064,2008,Bolivia
40.2,271,0.064,2008,Bolivia
40.2,290,0.064,2008,Bolivia
40.2,490,0.064,2008,Bolivia
40.2,375,0.064,2008,Bolivia
40.2,370,0.064,2008,Bolivia
40.2,365,0.064,2008,Bolivia
40.2,349,0.064,2008,Bolivia
40.2,430,0.064,2008,Bolivia
40.2,396,0.064,2008,Bolivia
40.2,376,0.064,2008,Bolivia
40.2,409,0.064,2008,Bolivia
40.2,429,0.064,2008,Bolivia
40.2,406,0.064,2008,Bolivia
40.2,387,0.064,2008,Bolivia
40.2,321,0.064,2008,Bolivia
40.2,370,0.064,2008,Bolivia
40.2,360,0.064,2008,Bolivia
40.2,311,0.064,2008,Bolivia
40.2,359,0.064,2008,Bolivia
40.2,232,0.064,2008,Bolivia
40.2,392,0.041,2008,Bolivia
40.2,324,0.041,2008,Bolivia
40.2,347,0.041,2008,Bolivia
40.2,331,0.041,2008,Bolivia
40.2,324,0.041,2008,Bolivia
40.2,300,0.041,2008,Bolivia
40.2,298,0.041,2008,Bolivia
40.2,239,0.041,2008,Bolivia
40.2,296,0.041,2008,Bolivia
40.2,316,0.041,2008,Bolivia
40.2,306,0.041,2008,Bolivia
40.2,293,0.041,2008,Bolivia
40.2,252,0.041,2008,Bolivia
40.2,247,0.041,2008,Bolivia
40.2,249,0.041,2008,Bolivia
40.2,224,0.041,2008,Bolivia
40.2,187,0.041,2008,Bolivia
40.2,179,0.041,2008,Bolivia
40.2,412,0.041,2008,Bolivia
40.2,383,0.041,2008,Bolivia
40.2,341,0.041,2008,Bolivia
40.2,340,0.041,2008,Bolivia
40.2,299,0.041,2008,Bolivia
40.2,236,0.041,2008,Bolivia
40.2,207,0.041,2008,Bolivia
40.2,213,0.041,2008,Bolivia
40.2,225,0.041,2008,Bolivia
40.2,248,0.041,2008,Bolivia
40.2,300,0.041,2008,Bolivia
40.2,322,0.041,2008,Bolivia
40.2,309,0.041,2008,Bolivia
40.2,291,0.041,2008,Bolivia
40.2,271,0.041,2008,Bolivia
40.2,290,0.041,2008,Bolivia
40.2,490,0.041,2008,Bolivia
40.2,375,0.041,2008,Bolivia
40.2,370,0.041,2008,Bolivia
40.2,365,0.041,2008,Bolivia
40.2,349,0.041,2008,Bolivia
40.2,430,0.041,2008,Bolivia
40.2,396,0.041,2008,Bolivia
40.2,376,0.041,2008,Bolivia
40.2,409,0.041,2008,Bolivia
40.2,429,0.041,2008,Bolivia
40.2,406,0.041,2008,Bolivia
40.2,387,0.041,2008,Bolivia
40.2,321,0.041,2008,Bolivia
40.2,370,0.041,2008,Bolivia
40.2,360,0.041,2008,Bolivia
40.2,311,0.041,2008,Bolivia
40.2,359,0.041,2008,Bolivia
40.2,232,0.041,2008,Bolivia
40.2,392,0.04,2008,Bolivia
40.2,324,0.04,2008,Bolivia
40.2,347,0.04,2008,Bolivia
40.2,331,0.04,2008,Bolivia
40.2,324,0.04,2008,Bolivia
40.2,300,0.04,2008,Bolivia
40.2,298,0.04,2008,Bolivia
40.2,239,0.04,2008,Bolivia
40.2,296,0.04,2008,Bolivia
40.2,316,0.04,2008,Bolivia
40.2,306,0.04,2008,Bolivia
40.2,293,0.04,2008,Bolivia
40.2,252,0.04,2008,Bolivia
40.2,247,0.04,2008,Bolivia
40.2,249,0.04,2008,Bolivia
40.2,224,0.04,2008,Bolivia
40.2,187,0.04,2008,Bolivia
40.2,179,0.04,2008,Bolivia
40.2,412,0.04,2008,Bolivia
40.2,383,0.04,2008,Bolivia
40.2,341,0.04,2008,Bolivia
40.2,340,0.04,2008,Bolivia
40.2,299,0.04,2008,Bolivia
40.2,236,0.04,2008,Bolivia
40.2,207,0.04,2008,Bolivia
40.2,213,0.04,2008,Bolivia
40.2,225,0.04,2008,Bolivia
40.2,248,0.04,2008,Bolivia
40.2,300,0.04,2008,Bolivia
40.2,322,0.04,2008,Bolivia
40.2,309,0.04,2008,Bolivia
40.2,291,0.04,2008,Bolivia
40.2,271,0.04,2008,Bolivia
40.2,290,0.04,2008,Bolivia
40.2,490,0.04,2008,Bolivia
40.2,375,0.04,2008,Bolivia
40.2,370,0.04,2008,Bolivia
40.2,365,0.04,2008,Bolivia
40.2,349,0.04,2008,Bolivia
40.2,430,0.04,2008,Bolivia
40.2,396,0.04,2008,Bolivia
40.2,376,0.04,2008,Bolivia
40.2,409,0.04,2008,Bolivia
40.2,429,0.04,2008,Bolivia
40.2,406,0.04,2008,Bolivia
40.2,387,0.04,2008,Bolivia
40.2,321,0.04,2008,Bolivia
40.2,370,0.04,2008,Bolivia
40.2,360,0.04,2008,Bolivia
40.2,311,0.04,2008,Bolivia
40.2,359,0.04,2008,Bolivia
40.2,232,0.04,2008,Bolivia
40.2,392,0.033,2008,Bolivia
40.2,324,0.033,2008,Bolivia
40.2,347,0.033,2008,Bolivia
40.2,331,0.033,2008,Bolivia
40.2,324,0.033,2008,Bolivia
40.2,300,0.033,2008,Bolivia
40.2,298,0.033,2008,Bolivia
40.2,239,0.033,2008,Bolivia
40.2,296,0.033,2008,Bolivia
40.2,316,0.033,2008,Bolivia
40.2,306,0.033,2008,Bolivia
40.2,293,0.033,2008,Bolivia
40.2,252,0.033,2008,Bolivia
40.2,247,0.033,2008,Bolivia
40.2,249,0.033,2008,Bolivia
40.2,224,0.033,2008,Bolivia
40.2,187,0.033,2008,Bolivia
40.2,179,0.033,2008,Bolivia
40.2,412,0.033,2008,Bolivia
40.2,383,0.033,2008,Bolivia
40.2,341,0.033,2008,Bolivia
40.2,340,0.033,2008,Bolivia
40.2,299,0.033,2008,Bolivia
40.2,236,0.033,2008,Bolivia
40.2,207,0.033,2008,Bolivia
40.2,213,0.033,2008,Bolivia
40.2,225,0.033,2008,Bolivia
40.2,248,0.033,2008,Bolivia
40.2,300,0.033,2008,Bolivia
40.2,322,0.033,2008,Bolivia
40.2,309,0.033,2008,Bolivia
40.2,291,0.033,2008,Bolivia
40.2,271,0.033,2008,Bolivia
40.2,290,0.033,2008,Bolivia
40.2,490,0.033,2008,Bolivia
40.2,375,0.033,2008,Bolivia
40.2,370,0.033,2008,Bolivia
40.2,365,0.033,2008,Bolivia
40.2,349,0.033,2008,Bolivia
40.2,430,0.033,2008,Bolivia
40.2,396,0.033,2008,Bolivia
40.2,376,0.033,2008,Bolivia
40.2,409,0.033,2008,Bolivia
40.2,429,0.033,2008,Bolivia
40.2,406,0.033,2008,Bolivia
40.2,387,0.033,2008,Bolivia
40.2,321,0.033,2008,Bolivia
40.2,370,0.033,2008,Bolivia
40.2,360,0.033,2008,Bolivia
40.2,311,0.033,2008,Bolivia
40.2,359,0.033,2008,Bolivia
40.2,232,0.033,2008,Bolivia
40.2,392,0.043,2008,Bolivia
40.2,324,0.043,2008,Bolivia
40.2,347,0.043,2008,Bolivia
40.2,331,0.043,2008,Bolivia
40.2,324,0.043,2008,Bolivia
40.2,300,0.043,2008,Bolivia
40.2,298,0.043,2008,Bolivia
40.2,239,0.043,2008,Bolivia
40.2,296,0.043,2008,Bolivia
40.2,316,0.043,2008,Bolivia
40.2,306,0.043,2008,Bolivia
40.2,293,0.043,2008,Bolivia
40.2,252,0.043,2008,Bolivia
40.2,247,0.043,2008,Bolivia
40.2,249,0.043,2008,Bolivia
40.2,224,0.043,2008,Bolivia
40.2,187,0.043,2008,Bolivia
40.2,179,0.043,2008,Bolivia
40.2,412,0.043,2008,Bolivia
40.2,383,0.043,2008,Bolivia
40.2,341,0.043,2008,Bolivia
40.2,340,0.043,2008,Bolivia
40.2,299,0.043,2008,Bolivia
40.2,236,0.043,2008,Bolivia
40.2,207,0.043,2008,Bolivia
40.2,213,0.043,2008,Bolivia
40.2,225,0.043,2008,Bolivia
40.2,248,0.043,2008,Bolivia
40.2,300,0.043,2008,Bolivia
40.2,322,0.043,2008,Bolivia
40.2,309,0.043,2008,Bolivia
40.2,291,0.043,2008,Bolivia
40.2,271,0.043,2008,Bolivia
40.2,290,0.043,2008,Bolivia
40.2,490,0.043,2008,Bolivia
40.2,375,0.043,2008,Bolivia
40.2,370,0.043,2008,Bolivia
40.2,365,0.043,2008,Bolivia
40.2,349,0.043,2008,Bolivia
40.2,430,0.043,2008,Bolivia
40.2,396,0.043,2008,Bolivia
40.2,376,0.043,2008,Bolivia
40.2,409,0.043,2008,Bolivia
40.2,429,0.043,2008,Bolivia
40.2,406,0.043,2008,Bolivia
40.2,387,0.043,2008,Bolivia
40.2,321,0.043,2008,Bolivia
40.2,370,0.043,2008,Bolivia
40.2,360,0.043,2008,Bolivia
40.2,311,0.043,2008,Bolivia
40.2,359,0.043,2008,Bolivia
40.2,232,0.043,2008,Bolivia
40.2,392,0.028,2008,Bolivia
40.2,324,0.028,2008,Bolivia
40.2,347,0.028,2008,Bolivia
40.2,331,0.028,2008,Bolivia
40.2,324,0.028,2008,Bolivia
40.2,300,0.028,2008,Bolivia
40.2,298,0.028,2008,Bolivia
40.2,239,0.028,2008,Bolivia
40.2,296,0.028,2008,Bolivia
40.2,316,0.028,2008,Bolivia
40.2,306,0.028,2008,Bolivia
40.2,293,0.028,2008,Bolivia
40.2,252,0.028,2008,Bolivia
40.2,247,0.028,2008,Bolivia
40.2,249,0.028,2008,Bolivia
40.2,224,0.028,2008,Bolivia
40.2,187,0.028,2008,Bolivia
40.2,179,0.028,2008,Bolivia
40.2,412,0.028,2008,Bolivia
40.2,383,0.028,2008,Bolivia
40.2,341,0.028,2008,Bolivia
40.2,340,0.028,2008,Bolivia
40.2,299,0.028,2008,Bolivia
40.2,236,0.028,2008,Bolivia
40.2,207,0.028,2008,Bolivia
40.2,213,0.028,2008,Bolivia
40.2,225,0.028,2008,Bolivia
40.2,248,0.028,2008,Bolivia
40.2,300,0.028,2008,Bolivia
40.2,322,0.028,2008,Bolivia
40.2,309,0.028,2008,Bolivia
40.2,291,0.028,2008,Bolivia
40.2,271,0.028,2008,Bolivia
40.2,290,0.028,2008,Bolivia
40.2,490,0.028,2008,Bolivia
40.2,375,0.028,2008,Bolivia
40.2,370,0.028,2008,Bolivia
40.2,365,0.028,2008,Bolivia
40.2,349,0.028,2008,Bolivia
40.2,430,0.028,2008,Bolivia
40.2,396,0.028,2008,Bolivia
40.2,376,0.028,2008,Bolivia
40.2,409,0.028,2008,Bolivia
40.2,429,0.028,2008,Bolivia
40.2,406,0.028,2008,Bolivia
40.2,387,0.028,2008,Bolivia
40.2,321,0.028,2008,Bolivia
40.2,370,0.028,2008,Bolivia
40.2,360,0.028,2008,Bolivia
40.2,311,0.028,2008,Bolivia
40.2,359,0.028,2008,Bolivia
40.2,232,0.028,2008,Bolivia
40.2,392,0.033,2008,Bolivia
40.2,324,0.033,2008,Bolivia
40.2,347,0.033,2008,Bolivia
40.2,331,0.033,2008,Bolivia
40.2,324,0.033,2008,Bolivia
40.2,300,0.033,2008,Bolivia
40.2,298,0.033,2008,Bolivia
40.2,239,0.033,2008,Bolivia
40.2,296,0.033,2008,Bolivia
40.2,316,0.033,2008,Bolivia
40.2,306,0.033,2008,Bolivia
40.2,293,0.033,2008,Bolivia
40.2,252,0.033,2008,Bolivia
40.2,247,0.033,2008,Bolivia
40.2,249,0.033,2008,Bolivia
40.2,224,0.033,2008,Bolivia
40.2,187,0.033,2008,Bolivia
40.2,179,0.033,2008,Bolivia
40.2,412,0.033,2008,Bolivia
40.2,383,0.033,2008,Bolivia
40.2,341,0.033,2008,Bolivia
40.2,340,0.033,2008,Bolivia
40.2,299,0.033,2008,Bolivia
40.2,236,0.033,2008,Bolivia
40.2,207,0.033,2008,Bolivia
40.2,213,0.033,2008,Bolivia
40.2,225,0.033,2008,Bolivia
40.2,248,0.033,2008,Bolivia
40.2,300,0.033,2008,Bolivia
40.2,322,0.033,2008,Bolivia
40.2,309,0.033,2008,Bolivia
40.2,291,0.033,2008,Bolivia
40.2,271,0.033,2008,Bolivia
40.2,290,0.033,2008,Bolivia
40.2,490,0.033,2008,Bolivia
40.2,375,0.033,2008,Bolivia
40.2,370,0.033,2008,Bolivia
40.2,365,0.033,2008,Bolivia
40.2,349,0.033,2008,Bolivia
40.2,430,0.033,2008,Bolivia
40.2,396,0.033,2008,Bolivia
40.2,376,0.033,2008,Bolivia
40.2,409,0.033,2008,Bolivia
40.2,429,0.033,2008,Bolivia
40.2,406,0.033,2008,Bolivia
40.2,387,0.033,2008,Bolivia
40.2,321,0.033,2008,Bolivia
40.2,370,0.033,2008,Bolivia
40.2,360,0.033,2008,Bolivia
40.2,311,0.033,2008,Bolivia
40.2,359,0.033,2008,Bolivia
40.2,232,0.033,2008,Bolivia
40.2,392,0.052,2008,Bolivia
40.2,324,0.052,2008,Bolivia
40.2,347,0.052,2008,Bolivia
40.2,331,0.052,2008,Bolivia
40.2,324,0.052,2008,Bolivia
40.2,300,0.052,2008,Bolivia
40.2,298,0.052,2008,Bolivia
40.2,239,0.052,2008,Bolivia
40.2,296,0.052,2008,Bolivia
40.2,316,0.052,2008,Bolivia
40.2,306,0.052,2008,Bolivia
40.2,293,0.052,2008,Bolivia
40.2,252,0.052,2008,Bolivia
40.2,247,0.052,2008,Bolivia
